Using TensorFlow backend.
2018-07-19 14:02:10.673107: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:02:11.196206: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:05:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.438879: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 1 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:06:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.710433: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 2 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0d:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.964639: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 3 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0e:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.977822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0, 1, 2, 3
2018-07-19 14:02:17.178073: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-19 14:02:17.178522: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 1 2 3 
2018-07-19 14:02:17.178540: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N Y Y Y 
2018-07-19 14:02:17.178546: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 1:   Y N Y Y 
2018-07-19 14:02:17.178551: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 2:   Y Y N Y 
2018-07-19 14:02:17.178556: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 3:   Y Y Y N 
2018-07-19 14:02:17.180813: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15135 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:05:00.0, compute capability: 6.0)
2018-07-19 14:02:17.364214: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 15135 MB memory) -> physical GPU (device: 1, name: Tesla P100-PCIE-16GB, pci bus id: 0000:06:00.0, compute capability: 6.0)
2018-07-19 14:02:17.548174: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:2 with 15135 MB memory) -> physical GPU (device: 2, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0d:00.0, compute capability: 6.0)
2018-07-19 14:02:17.731979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:3 with 15135 MB memory) -> physical GPU (device: 3, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0e:00.0, compute capability: 6.0)
/home/rice/jmc32/DNN_for_Pt_Assignment-master/DNN_Hyperparameters/testingsavedmodels.py:124: UserWarning: The `nb_epoch` argument in `fit` has been renamed `epochs`.
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0847 - acc: 0.9609
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0846 - acc: 0.9610
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0845 - acc: 0.9611
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0846 - acc: 0.9610
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0845 - acc: 0.9610
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0844 - acc: 0.9611
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0844 - acc: 0.9611
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0844 - acc: 0.9611
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0845 - acc: 0.9611
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0844 - acc: 0.9611
429286/990000 [============>.................] - ETA: 7s - loss: 0.0843 - acc: 0.9611
434720/990000 [============>.................] - ETA: 7s - loss: 0.0843 - acc: 0.9611
440154/990000 [============>.................] - ETA: 7s - loss: 0.0843 - acc: 0.9611
445588/990000 [============>.................] - ETA: 7s - loss: 0.0843 - acc: 0.9611
451022/990000 [============>.................] - ETA: 7s - loss: 0.0844 - acc: 0.9610
456456/990000 [============>.................] - ETA: 7s - loss: 0.0845 - acc: 0.9610
461890/990000 [============>.................] - ETA: 7s - loss: 0.0845 - acc: 0.9610
467324/990000 [=============>................] - ETA: 7s - loss: 0.0845 - acc: 0.9610
472758/990000 [=============>................] - ETA: 6s - loss: 0.0845 - acc: 0.9610
478192/990000 [=============>................] - ETA: 6s - loss: 0.0845 - acc: 0.9610
483626/990000 [=============>................] - ETA: 6s - loss: 0.0846 - acc: 0.9610
489060/990000 [=============>................] - ETA: 6s - loss: 0.0846 - acc: 0.9609
494494/990000 [=============>................] - ETA: 6s - loss: 0.0846 - acc: 0.9610
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0846 - acc: 0.9609
505362/990000 [==============>...............] - ETA: 6s - loss: 0.0847 - acc: 0.9609
510796/990000 [==============>...............] - ETA: 6s - loss: 0.0846 - acc: 0.9609
516230/990000 [==============>...............] - ETA: 6s - loss: 0.0846 - acc: 0.9609
521664/990000 [==============>...............] - ETA: 6s - loss: 0.0846 - acc: 0.9609
527098/990000 [==============>...............] - ETA: 6s - loss: 0.0846 - acc: 0.9609
532532/990000 [===============>..............] - ETA: 6s - loss: 0.0847 - acc: 0.9608
537966/990000 [===============>..............] - ETA: 6s - loss: 0.0847 - acc: 0.9608
543400/990000 [===============>..............] - ETA: 6s - loss: 0.0848 - acc: 0.9608
548834/990000 [===============>..............] - ETA: 5s - loss: 0.0847 - acc: 0.9608
554268/990000 [===============>..............] - ETA: 5s - loss: 0.0847 - acc: 0.9608
559702/990000 [===============>..............] - ETA: 5s - loss: 0.0847 - acc: 0.9608
565136/990000 [================>.............] - ETA: 5s - loss: 0.0847 - acc: 0.9608
570570/990000 [================>.............] - ETA: 5s - loss: 0.0847 - acc: 0.9608
576004/990000 [================>.............] - ETA: 5s - loss: 0.0847 - acc: 0.9608
581438/990000 [================>.............] - ETA: 5s - loss: 0.0846 - acc: 0.9609
586872/990000 [================>.............] - ETA: 5s - loss: 0.0846 - acc: 0.9609
592306/990000 [================>.............] - ETA: 5s - loss: 0.0846 - acc: 0.9608
597740/990000 [=================>............] - ETA: 5s - loss: 0.0846 - acc: 0.9608
603174/990000 [=================>............] - ETA: 5s - loss: 0.0847 - acc: 0.9609
608608/990000 [=================>............] - ETA: 5s - loss: 0.0847 - acc: 0.9609
614042/990000 [=================>............] - ETA: 5s - loss: 0.0846 - acc: 0.9609
619476/990000 [=================>............] - ETA: 4s - loss: 0.0846 - acc: 0.9609
624910/990000 [=================>............] - ETA: 4s - loss: 0.0846 - acc: 0.9609
630344/990000 [==================>...........] - ETA: 4s - loss: 0.0846 - acc: 0.9609
635778/990000 [==================>...........] - ETA: 4s - loss: 0.0847 - acc: 0.9609
641212/990000 [==================>...........] - ETA: 4s - loss: 0.0847 - acc: 0.9608
646646/990000 [==================>...........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
652080/990000 [==================>...........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
657514/990000 [==================>...........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
662948/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
668382/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
673816/990000 [===================>..........] - ETA: 4s - loss: 0.0849 - acc: 0.9608
679250/990000 [===================>..........] - ETA: 4s - loss: 0.0849 - acc: 0.9608
684684/990000 [===================>..........] - ETA: 4s - loss: 0.0850 - acc: 0.9608
690118/990000 [===================>..........] - ETA: 4s - loss: 0.0849 - acc: 0.9608
695552/990000 [====================>.........] - ETA: 3s - loss: 0.0851 - acc: 0.9607
700986/990000 [====================>.........] - ETA: 3s - loss: 0.0850 - acc: 0.9607
706420/990000 [====================>.........] - ETA: 3s - loss: 0.0850 - acc: 0.9607
711854/990000 [====================>.........] - ETA: 3s - loss: 0.0850 - acc: 0.9607
717288/990000 [====================>.........] - ETA: 3s - loss: 0.0851 - acc: 0.9607
722722/990000 [====================>.........] - ETA: 3s - loss: 0.0850 - acc: 0.9608
728156/990000 [=====================>........] - ETA: 3s - loss: 0.0851 - acc: 0.9607
733590/990000 [=====================>........] - ETA: 3s - loss: 0.0850 - acc: 0.9608
739024/990000 [=====================>........] - ETA: 3s - loss: 0.0851 - acc: 0.9607
744458/990000 [=====================>........] - ETA: 3s - loss: 0.0851 - acc: 0.9607
749892/990000 [=====================>........] - ETA: 3s - loss: 0.0850 - acc: 0.9607
755326/990000 [=====================>........] - ETA: 3s - loss: 0.0850 - acc: 0.9607
760760/990000 [======================>.......] - ETA: 3s - loss: 0.0850 - acc: 0.9607
766194/990000 [======================>.......] - ETA: 3s - loss: 0.0850 - acc: 0.9607
771628/990000 [======================>.......] - ETA: 2s - loss: 0.0851 - acc: 0.9607
777062/990000 [======================>.......] - ETA: 2s - loss: 0.0851 - acc: 0.9607
782496/990000 [======================>.......] - ETA: 2s - loss: 0.0851 - acc: 0.9607
787930/990000 [======================>.......] - ETA: 2s - loss: 0.0851 - acc: 0.9606
793364/990000 [=======================>......] - ETA: 2s - loss: 0.0852 - acc: 0.9606
798798/990000 [=======================>......] - ETA: 2s - loss: 0.0852 - acc: 0.9606
804232/990000 [=======================>......] - ETA: 2s - loss: 0.0852 - acc: 0.9606
809666/990000 [=======================>......] - ETA: 2s - loss: 0.0852 - acc: 0.9606
815100/990000 [=======================>......] - ETA: 2s - loss: 0.0852 - acc: 0.9606
820534/990000 [=======================>......] - ETA: 2s - loss: 0.0853 - acc: 0.9606
825968/990000 [========================>.....] - ETA: 2s - loss: 0.0853 - acc: 0.9606
831402/990000 [========================>.....] - ETA: 2s - loss: 0.0853 - acc: 0.9606
836836/990000 [========================>.....] - ETA: 2s - loss: 0.0853 - acc: 0.9606
842270/990000 [========================>.....] - ETA: 1s - loss: 0.0853 - acc: 0.9606
847704/990000 [========================>.....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
853138/990000 [========================>.....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
858572/990000 [=========================>....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
864006/990000 [=========================>....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
869440/990000 [=========================>....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
874874/990000 [=========================>....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
880308/990000 [=========================>....] - ETA: 1s - loss: 0.0852 - acc: 0.9606
885742/990000 [=========================>....] - ETA: 1s - loss: 0.0852 - acc: 0.9607
891176/990000 [==========================>...] - ETA: 1s - loss: 0.0852 - acc: 0.9607
896610/990000 [==========================>...] - ETA: 1s - loss: 0.0852 - acc: 0.9607
902044/990000 [==========================>...] - ETA: 1s - loss: 0.0852 - acc: 0.9607
907478/990000 [==========================>...] - ETA: 1s - loss: 0.0852 - acc: 0.9607
912912/990000 [==========================>...] - ETA: 1s - loss: 0.0852 - acc: 0.9607
918346/990000 [==========================>...] - ETA: 0s - loss: 0.0852 - acc: 0.9607
923780/990000 [==========================>...] - ETA: 0s - loss: 0.0852 - acc: 0.9607
929214/990000 [===========================>..] - ETA: 0s - loss: 0.0852 - acc: 0.9606
934648/990000 [===========================>..] - ETA: 0s - loss: 0.0852 - acc: 0.9607
940082/990000 [===========================>..] - ETA: 0s - loss: 0.0853 - acc: 0.9607
945516/990000 [===========================>..] - ETA: 0s - loss: 0.0853 - acc: 0.9607
950950/990000 [===========================>..] - ETA: 0s - loss: 0.0852 - acc: 0.9607
956384/990000 [===========================>..] - ETA: 0s - loss: 0.0853 - acc: 0.9606
961818/990000 [============================>.] - ETA: 0s - loss: 0.0853 - acc: 0.9606
967252/990000 [============================>.] - ETA: 0s - loss: 0.0853 - acc: 0.9606
972686/990000 [============================>.] - ETA: 0s - loss: 0.0853 - acc: 0.9606
978120/990000 [============================>.] - ETA: 0s - loss: 0.0853 - acc: 0.9606
983554/990000 [============================>.] - ETA: 0s - loss: 0.0853 - acc: 0.9606
988988/990000 [============================>.] - ETA: 0s - loss: 0.0854 - acc: 0.9606
990000/990000 [==============================] - 13s 13us/step - loss: 0.0854 - acc: 0.9606
Epoch 3/168

  5434/990000 [..............................] - ETA: 18s - loss: 0.0888 - acc: 0.9575
 10868/990000 [..............................] - ETA: 15s - loss: 0.0827 - acc: 0.9609
 16302/990000 [..............................] - ETA: 14s - loss: 0.0846 - acc: 0.9605
 21736/990000 [..............................] - ETA: 14s - loss: 0.0841 - acc: 0.9613
 27170/990000 [..............................] - ETA: 13s - loss: 0.0841 - acc: 0.9608
 32604/990000 [..............................] - ETA: 13s - loss: 0.0835 - acc: 0.9610
 38038/990000 [>.............................] - ETA: 13s - loss: 0.0834 - acc: 0.9611
 43472/990000 [>.............................] - ETA: 13s - loss: 0.0835 - acc: 0.9612
 48906/990000 [>.............................] - ETA: 13s - loss: 0.0830 - acc: 0.9614
 54340/990000 [>.............................] - ETA: 12s - loss: 0.0826 - acc: 0.9616
 59774/990000 [>.............................] - ETA: 12s - loss: 0.0826 - acc: 0.9615
 65208/990000 [>.............................] - ETA: 12s - loss: 0.0821 - acc: 0.9617
 70642/990000 [=>............................] - ETA: 12s - loss: 0.0833 - acc: 0.9611
 76076/990000 [=>............................] - ETA: 12s - loss: 0.0832 - acc: 0.9612
 81510/990000 [=>............................] - ETA: 12s - loss: 0.0832 - acc: 0.9613
 86944/990000 [=>............................] - ETA: 12s - loss: 0.0836 - acc: 0.9610
 92378/990000 [=>............................] - ETA: 12s - loss: 0.0833 - acc: 0.9612
 97812/990000 [=>............................] - ETA: 12s - loss: 0.0832 - acc: 0.9613
103246/990000 [==>...........................] - ETA: 12s - loss: 0.0830 - acc: 0.9615
108680/990000 [==>...........................] - ETA: 11s - loss: 0.0833 - acc: 0.9613
114114/990000 [==>...........................] - ETA: 11s - loss: 0.0838 - acc: 0.9611
119548/990000 [==>...........................] - ETA: 11s - loss: 0.0839 - acc: 0.9609
124982/990000 [==>...........................] - ETA: 11s - loss: 0.0839 - acc: 0.9610
130416/990000 [==>...........................] - ETA: 11s - loss: 0.0838 - acc: 0.9610
135850/990000 [===>..........................] - ETA: 11s - loss: 0.0838 - acc: 0.9610
141284/990000 [===>..........................] - ETA: 11s - loss: 0.0841 - acc: 0.9610
146718/990000 [===>..........................] - ETA: 11s - loss: 0.0840 - acc: 0.9610
152152/990000 [===>..........................] - ETA: 11s - loss: 0.0840 - acc: 0.9610
157586/990000 [===>..........................] - ETA: 11s - loss: 0.0841 - acc: 0.9610
163020/990000 [===>..........................] - ETA: 11s - loss: 0.0840 - acc: 0.9611
168454/990000 [====>.........................] - ETA: 11s - loss: 0.0839 - acc: 0.9612
173888/990000 [====>.........................] - ETA: 11s - loss: 0.0842 - acc: 0.9611
179322/990000 [====>.........................] - ETA: 10s - loss: 0.0843 - acc: 0.9611
184756/990000 [====>.........................] - ETA: 10s - loss: 0.0842 - acc: 0.9611
190190/990000 [====>.........................] - ETA: 10s - loss: 0.0842 - acc: 0.9611
195624/990000 [====>.........................] - ETA: 10s - loss: 0.0844 - acc: 0.9609
201058/990000 [=====>........................] - ETA: 10s - loss: 0.0844 - acc: 0.9608
206492/990000 [=====>........................] - ETA: 10s - loss: 0.0845 - acc: 0.9609
211926/990000 [=====>........................] - ETA: 10s - loss: 0.0845 - acc: 0.9610
217360/990000 [=====>........................] - ETA: 10s - loss: 0.0845 - acc: 0.9610
222794/990000 [=====>........................] - ETA: 10s - loss: 0.0845 - acc: 0.9610
228228/990000 [=====>........................] - ETA: 10s - loss: 0.0844 - acc: 0.9610
233662/990000 [======>.......................] - ETA: 10s - loss: 0.0843 - acc: 0.9611
239096/990000 [======>.......................] - ETA: 10s - loss: 0.0845 - acc: 0.9610
244530/990000 [======>.......................] - ETA: 10s - loss: 0.0846 - acc: 0.9610
249964/990000 [======>.......................] - ETA: 9s - loss: 0.0845 - acc: 0.9609 
255398/990000 [======>.......................] - ETA: 9s - loss: 0.0845 - acc: 0.9610
260832/990000 [======>.......................] - ETA: 9s - loss: 0.0845 - acc: 0.9609
266266/990000 [=======>......................] - ETA: 9s - loss: 0.0845 - acc: 0.9610
271700/990000 [=======>......................] - ETA: 9s - loss: 0.0845 - acc: 0.9609
277134/990000 [=======>......................] - ETA: 9s - loss: 0.0845 - acc: 0.9609
282568/990000 [=======>......................] - ETA: 9s - loss: 0.0844 - acc: 0.9610
288002/990000 [=======>......................] - ETA: 9s - loss: 0.0846 - acc: 0.9609
293436/990000 [=======>......................] - ETA: 9s - loss: 0.0847 - acc: 0.9609
298870/990000 [========>.....................] - ETA: 9s - loss: 0.0848 - acc: 0.9608
304304/990000 [========>.....................] - ETA: 9s - loss: 0.0847 - acc: 0.9608
309738/990000 [========>.....................] - ETA: 9s - loss: 0.0847 - acc: 0.9608
315172/990000 [========>.....................] - ETA: 9s - loss: 0.0848 - acc: 0.9608
320606/990000 [========>.....................] - ETA: 9s - loss: 0.0848 - acc: 0.9608
326040/990000 [========>.....................] - ETA: 8s - loss: 0.0849 - acc: 0.9608
331474/990000 [=========>....................] - ETA: 8s - loss: 0.0850 - acc: 0.9607
336908/990000 [=========>....................] - ETA: 8s - loss: 0.0850 - acc: 0.9607
342342/990000 [=========>....................] - ETA: 8s - loss: 0.0849 - acc: 0.9607
347776/990000 [=========>....................] - ETA: 8s - loss: 0.0848 - acc: 0.9607
353210/990000 [=========>....................] - ETA: 8s - loss: 0.0850 - acc: 0.9606
358644/990000 [=========>....................] - ETA: 8s - loss: 0.0850 - acc: 0.9606
364078/990000 [==========>...................] - ETA: 8s - loss: 0.0850 - acc: 0.9607
369512/990000 [==========>...................] - ETA: 8s - loss: 0.0850 - acc: 0.9607
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0850 - acc: 0.9607
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0851 - acc: 0.9606
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0851 - acc: 0.9606
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0851 - acc: 0.9606
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0850 - acc: 0.9606
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0850 - acc: 0.9606
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0850 - acc: 0.9606
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0851 - acc: 0.9606
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0852 - acc: 0.9605
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0852 - acc: 0.9606
429286/990000 [============>.................] - ETA: 7s - loss: 0.0852 - acc: 0.9605
434720/990000 [============>.................] - ETA: 7s - loss: 0.0853 - acc: 0.9605
440154/990000 [============>.................] - ETA: 7s - loss: 0.0853 - acc: 0.9605
445588/990000 [============>.................] - ETA: 7s - loss: 0.0853 - acc: 0.9605
451022/990000 [============>.................] - ETA: 7s - loss: 0.0853 - acc: 0.9605
456456/990000 [============>.................] - ETA: 7s - loss: 0.0852 - acc: 0.9606
461890/990000 [============>.................] - ETA: 7s - loss: 0.0852 - acc: 0.9606
467324/990000 [=============>................] - ETA: 7s - loss: 0.0852 - acc: 0.9605
472758/990000 [=============>................] - ETA: 6s - loss: 0.0852 - acc: 0.9605
478192/990000 [=============>................] - ETA: 6s - loss: 0.0852 - acc: 0.9605
483626/990000 [=============>................] - ETA: 6s - loss: 0.0852 - acc: 0.9605
489060/990000 [=============>................] - ETA: 6s - loss: 0.0852 - acc: 0.9606
494494/990000 [=============>................] - ETA: 6s - loss: 0.0852 - acc: 0.9606
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0851 - acc: 0.9606
505362/990000 [==============>...............] - ETA: 6s - loss: 0.0852 - acc: 0.9606
510796/990000 [==============>...............] - ETA: 6s - loss: 0.0852 - acc: 0.9606
516230/990000 [==============>...............] - ETA: 6s - loss: 0.0852 - acc: 0.9606
521664/990000 [==============>...............] - ETA: 6s - loss: 0.0851 - acc: 0.9606
527098/990000 [==============>...............] - ETA: 6s - loss: 0.0851 - acc: 0.9606
532532/990000 [===============>..............] - ETA: 6s - loss: 0.0851 - acc: 0.9606
537966/990000 [===============>..............] - ETA: 6s - loss: 0.0851 - acc: 0.9606
543400/990000 [===============>..............] - ETA: 5s - loss: 0.0850 - acc: 0.9607
548834/990000 [===============>..............] - ETA: 5s - loss: 0.0849 - acc: 0.9607
554268/990000 [===============>..............] - ETA: 5s - loss: 0.0849 - acc: 0.9607
559702/990000 [===============>..............] - ETA: 5s - loss: 0.0849 - acc: 0.9607
565136/990000 [================>.............] - ETA: 5s - loss: 0.0848 - acc: 0.9608
570570/990000 [================>.............] - ETA: 5s - loss: 0.0848 - acc: 0.9608
576004/990000 [================>.............] - ETA: 5s - loss: 0.0849 - acc: 0.9607
581438/990000 [================>.............] - ETA: 5s - loss: 0.0849 - acc: 0.9608
586872/990000 [================>.............] - ETA: 5s - loss: 0.0849 - acc: 0.9608
592306/990000 [================>.............] - ETA: 5s - loss: 0.0848 - acc: 0.9608
597740/990000 [=================>............] - ETA: 5s - loss: 0.0848 - acc: 0.9608
603174/990000 [=================>............] - ETA: 5s - loss: 0.0848 - acc: 0.9608
608608/990000 [=================>............] - ETA: 5s - loss: 0.0848 - acc: 0.9608
614042/990000 [=================>............] - ETA: 5s - loss: 0.0849 - acc: 0.9608
619476/990000 [=================>............] - ETA: 4s - loss: 0.0849 - acc: 0.9608
624910/990000 [=================>............] - ETA: 4s - loss: 0.0848 - acc: 0.9608
630344/990000 [==================>...........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
635778/990000 [==================>...........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
641212/990000 [==================>...........] - ETA: 4s - loss: 0.0847 - acc: 0.9608
646646/990000 [==================>...........] - ETA: 4s - loss: 0.0847 - acc: 0.9608
652080/990000 [==================>...........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
657514/990000 [==================>...........] - ETA: 4s - loss: 0.0849 - acc: 0.9608
662948/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
668382/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
673816/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
679250/990000 [===================>..........] - ETA: 4s - loss: 0.0847 - acc: 0.9608
684684/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
690118/990000 [===================>..........] - ETA: 4s - loss: 0.0848 - acc: 0.9608
695552/990000 [====================>.........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
700986/990000 [====================>.........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
706420/990000 [====================>.........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
711854/990000 [====================>.........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
717288/990000 [====================>.........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
722722/990000 [====================>.........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
728156/990000 [=====================>........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
733590/990000 [=====================>........] - ETA: 3s - loss: 0.0849 - acc: 0.9608
739024/990000 [=====================>........] - ETA: 3s - loss: 0.0848 - acc: 0.9608
744458/990000 [=====================>........] - ETA: 3s - loss: 0.0848 - acc: 0.9608
749892/990000 [=====================>........] - ETA: 3s - loss: 0.0848 - acc: 0.9608
755326/990000 [=====================>........] - ETA: 3s - loss: 0.0848 - acc: 0.9608
760760/990000 [======================>.......] - ETA: 3s - loss: 0.0848 - acc: 0.9608
766194/990000 [======================>.......] - ETA: 3s - loss: 0.0848 - acc: 0.9608
771628/990000 [======================>.......] - ETA: 2s - loss: 0.0848 - acc: 0.9608
777062/990000 [======================>.......] - ETA: 2s - loss: 0.0848 - acc: 0.9608
782496/990000 [======================>.......] - ETA: 2s - loss: 0.0848 - acc: 0.9608
787930/990000 [======================>.......] - ETA: 2s - loss: 0.0849 - acc: 0.9608
793364/990000 [=======================>......] - ETA: 2s - loss: 0.0849 - acc: 0.9608
798798/990000 [=======================>......] - ETA: 2s - loss: 0.0848 - acc: 0.9608
804232/990000 [=======================>......] - ETA: 2s - loss: 0.0848 - acc: 0.9608
809666/990000 [=======================>......] - ETA: 2s - loss: 0.0849 - acc: 0.9608
815100/990000 [=======================>......] - ETA: 2s - loss: 0.0849 - acc: 0.9607
820534/990000 [=======================>......] - ETA: 2s - loss: 0.0849 - acc: 0.9607
825968/990000 [========================>.....] - ETA: 2s - loss: 0.0849 - acc: 0.9607
